gisjoin,state,county,avg temp,max temp,min temp,hdd,cdd,avg rh,average dp,max dp,min dp,avg wind speed,max wind speed,avg ghr,max ghr,avg dnr,max dnr,avg dhr,max dhr
G1800190,IN,Clark County,14.320776255707765,35.0,-18.0,2276.1500000001993,823.7333333333864,72.90262557077625,8.988259596331362,28.958299018791138,-21.608503157258582,2.635662100456621,25.7,153.51255707762556,995,131.03173515981734,951,75.63127853881278,626
G1800210,IN,Clay County,12.378573059360734,37.2,-33.4,2942.5791666670398,781.2583333333461,73.46426940639269,7.249260024611391,26.631299922018684,-36.56028971016411,3.646906392694064,23.1,148.1025114155251,978,126.34760273972603,938,74.19326484018265,597
G1800230,IN,Clinton County,10.82263698630137,37.0,-23.3,3357.3125000002015,628.0750000000195,73.87351598173515,5.860235882760917,29.916968735479088,-27.093159211672315,3.9348858447488593,14.9,148.77728310502283,955,129.5326484018265,921,72.89703196347033,606
G1800250,IN,Crawford County,14.087933789954336,36.0,-10.5,2398.429166666822,861.0250000000347,69.82625570776256,8.084487171505238,27.016971133811467,-17.17620501517473,3.175251141552511,15.3,175.93367579908676,994,172.80365296803652,984,72.70502283105023,623
G1800270,IN,Daviess County,14.087933789954336,36.0,-10.5,2398.429166666822,861.0250000000347,69.82625570776256,8.084487171505238,27.016971133811467,-17.17620501517473,3.175251141552511,15.3,175.93367579908676,994,172.80365296803652,984,72.70502283105023,623
G1800290,IN,Dearborn County,11.82678082191781,36.1,-20.0,2993.533333333267,630.8083333333298,70.38801369863013,6.111378729491445,25.591514000921222,-26.06888104640646,3.9695547945205485,15.4,165.93150684931507,993,153.5593607305936,982,75.8458904109589,554
G1800310,IN,Decatur County,11.82678082191781,36.1,-20.0,2993.533333333267,630.8083333333298,70.38801369863013,6.111378729491445,25.591514000921222,-26.06888104640646,3.9695547945205485,15.4,165.93150684931507,993,153.5593607305936,982,75.8458904109589,554
G1800330,IN,DeKalb County,9.698778538812785,35.0,-23.3,3679.208333333252,539.7624999999985,71.82043378995434,4.347733070458685,25.619129260951865,-29.457577118412786,4.475342465753425,15.4,161.35730593607306,996,141.2720319634703,932,77.84760273972603,499
G1800350,IN,Delaware County,11.361472602739726,36.0,-20.0,3200.8583333336533,668.2958333333623,72.66141552511415,5.802760638750484,29.0,-23.290716247334018,4.1350799086758,20.6,150.63915525114155,973,129.6269406392694,947,75.52682648401826,650
G1800370,IN,Dubois County,14.087933789954336,36.0,-10.5,2398.429166666822,861.0250000000347,69.82625570776256,8.084487171505238,27.016971133811467,-17.17620501517473,3.175251141552511,15.3,175.93367579908676,994,172.80365296803652,984,72.70502283105023,623
G1800390,IN,Elkhart County,10.693025114155253,37.2,-22.2,3373.537499999967,596.9916666666641,72.00776255707763,5.325527627807962,26.80501981909424,-26.18633051273838,4.439691780821917,17.0,159.8851598173516,979,135.77568493150685,949,78.83230593607306,516
G1800410,IN,Fayette County,11.361472602739726,36.0,-20.0,3200.8583333336533,668.2958333333623,72.66141552511415,5.802760638750484,29.0,-23.290716247334018,4.1350799086758,20.6,150.63915525114155,973,129.6269406392694,947,75.52682648401826,650
G1800430,IN,Floyd County,13.597271689497717,36.1,-16.1,2581.8249999999534,865.3291666666593,69.20639269406392,7.541901067054154,24.5754549560354,-19.99287287501133,3.6516552511415528,20.6,173.89988584474887,1004,162.77100456621005,994,76.87111872146119,508
G1800450,IN,Fountain County,10.82263698630137,37.0,-23.3,3357.3125000002015,628.0750000000195,73.87351598173515,5.860235882760917,29.916968735479088,-27.093159211672315,3.9348858447488593,14.9,148.77728310502283,955,129.5326484018265,921,72.89703196347033,606
G1800470,IN,Franklin County,11.361472602739726,36.0,-20.0,3200.8583333336533,668.2958333333623,72.66141552511415,5.802760638750484,29.0,-23.290716247334018,4.1350799086758,20.6,150.63915525114155,973,129.6269406392694,947,75.52682648401826,650
G1800490,IN,Fulton County,10.449840182648403,35.0,-23.9,3434.8166666668894,569.5083333333381,73.7560502283105,5.280117397019607,24.950069963938176,-25.34571250055376,4.6000570776255705,21.1,156.0728310502283,966,131.76255707762556,933,77.29235159817351,634
G1800510,IN,Gibson County,13.64958904109589,36.7,-23.3,2578.94999999995,881.5499999999919,69.93356164383562,7.638749873836697,26.1491824203506,-25.786290766871304,3.3453196347031966,13.9,176.53789954337898,1021,172.34372146118722,972,72.74018264840183,605
G1800530,IN,Grant County,11.361472602739726,36.0,-20.0,3200.8583333336533,668.2958333333623,72.66141552511415,5.802760638750484,29.0,-23.290716247334018,4.1350799086758,20.6,150.63915525114155,973,129.6269406392694,947,75.52682648401826,650
G1800550,IN,Greene County,11.695239726027397,35.0,-26.2,3040.1666666669366,629.4291666666962,77.21267123287672,7.391962248989289,26.944082838905842,-26.19999999999999,3.374714611872147,17.4,145.4203196347032,987,122.60856164383561,951,74.32534246575342,663
G1800570,IN,Hamilton County,11.052534246575343,36.1,-23.3,3322.733333333265,677.4083333333302,70.98641552511415,5.420615378104062,26.036674404409666,-26.64176434284147,4.292933789954339,13.4,171.28881278538813,998,153.23025114155251,944,80.80102739726027,619
G1800590,IN,Hancock County,11.052534246575343,36.1,-23.3,3322.733333333265,677.4083333333302,70.98641552511415,5.420615378104062,26.036674404409666,-26.64176434284147,4.292933789954339,13.4,171.28881278538813,998,153.23025114155251,944,80.80102739726027,619
G1800610,IN,Harrison County,12.9250799086758,36.7,-22.3,2762.7333333335555,800.8875000000177,69.21598173515982,6.63932585575701,27.209799143742543,-24.44674194349477,3.013127853881279,12.9,162.64623287671233,1004,143.81255707762557,990,77.58755707762558,667
G1800630,IN,Hendricks County,11.052534246575343,36.1,-23.3,3322.733333333265,677.4083333333302,70.98641552511415,5.420615378104062,26.036674404409666,-26.64176434284147,4.292933789954339,13.4,171.28881278538813,998,153.23025114155251,944,80.80102739726027,619
G1800650,IN,Henry County,11.361472602739726,36.0,-20.0,3200.8583333336533,668.2958333333623,72.66141552511415,5.802760638750484,29.0,-23.290716247334018,4.1350799086758,20.6,150.63915525114155,973,129.6269406392694,947,75.52682648401826,650
G1800670,IN,Howard County,10.449840182648403,35.0,-23.9,3434.8166666668894,569.5083333333381,73.7560502283105,5.280117397019607,24.950069963938176,-25.34571250055376,4.6000570776255705,21.1,156.0728310502283,966,131.76255707762556,933,77.29235159817351,634
G1800690,IN,Huntington County,9.698778538812785,35.0,-23.3,3679.208333333252,539.7624999999985,71.82043378995434,4.347733070458685,25.619129260951865,-29.457577118412786,4.475342465753425,15.4,161.35730593607306,996,141.2720319634703,932,77.84760273972603,499
G1800710,IN,Jackson County,11.695239726027397,35.0,-26.2,3040.1666666669366,629.4291666666962,77.21267123287672,7.391962248989289,26.944082838905842,-26.19999999999999,3.374714611872147,17.4,145.4203196347032,987,122.60856164383561,951,74.32534246575342,663
G1800730,IN,Jasper County,10.82263698630137,37.0,-23.3,3357.3125000002015,628.0750000000195,73.87351598173515,5.860235882760917,29.916968735479088,-27.093159211672315,3.9348858447488593,14.9,148.77728310502283,955,129.5326484018265,921,72.89703196347033,606
G1800750,IN,Jay County,11.361472602739726,36.0,-20.0,3200.8583333336533,668.2958333333623,72.66141552511415,5.802760638750484,29.0,-23.290716247334018,4.1350799086758,20.6,150.63915525114155,973,129.6269406392694,947,75.52682648401826,650
G1800770,IN,Jefferson County,14.320776255707765,35.0,-18.0,2276.1500000001993,823.7333333333864,72.90262557077625,8.988259596331362,28.958299018791138,-21.608503157258582,2.635662100456621,25.7,153.51255707762556,995,131.03173515981734,951,75.63127853881278,626
G1800790,IN,Jennings County,14.320776255707765,35.0,-18.0,2276.1500000001993,823.7333333333864,72.90262557077625,8.988259596331362,28.958299018791138,-21.608503157258582,2.635662100456621,25.7,153.51255707762556,995,131.03173515981734,951,75.63127853881278,626
G1800810,IN,Johnson County,11.052534246575343,36.1,-23.3,3322.733333333265,677.4083333333302,70.98641552511415,5.420615378104062,26.036674404409666,-26.64176434284147,4.292933789954339,13.4,171.28881278538813,998,153.23025114155251,944,80.80102739726027,619
G1800830,IN,Knox County,13.64958904109589,36.7,-23.3,2578.94999999995,881.5499999999919,69.93356164383562,7.638749873836697,26.1491824203506,-25.786290766871304,3.3453196347031966,13.9,176.53789954337898,1021,172.34372146118722,972,72.74018264840183,605
G1800850,IN,Kosciusko County,10.693025114155253,37.2,-22.2,3373.537499999967,596.9916666666641,72.00776255707763,5.325527627807962,26.80501981909424,-26.18633051273838,4.439691780821917,17.0,159.8851598173516,979,135.77568493150685,949,78.83230593607306,516
G1800870,IN,LaGrange County,9.893264840182649,35.0,-22.3,3506.712500000511,438.25416666667326,71.86461187214611,4.500575814711963,24.067116037161497,-22.361960795762684,3.7482191780821927,13.9,146.92853881278538,958,128.2634703196347,908,72.74851598173515,632
G1800890,IN,Lake County,11.385148401826484,40.0,-27.3,3227.875000000382,703.954166666705,65.67671232876712,4.640161134160904,24.405715546395527,-33.549643743790114,4.534006849315069,17.0,157.21929223744291,960,151.4140410958904,957,71.46472602739726,479
G1800910,IN,LaPorte County,10.693025114155253,37.2,-22.2,3373.537499999967,596.9916666666641,72.00776255707763,5.325527627807962,26.80501981909424,-26.18633051273838,4.439691780821917,17.0,159.8851598173516,979,135.77568493150685,949,78.83230593607306,516
G1800930,IN,Lawrence County,11.695239726027397,35.0,-26.2,3040.1666666669366,629.4291666666962,77.21267123287672,7.391962248989289,26.944082838905842,-26.19999999999999,3.374714611872147,17.4,145.4203196347032,987,122.60856164383561,951,74.32534246575342,663
G1800950,IN,Madison County,11.361472602739726,36.0,-20.0,3200.8583333336533,668.2958333333623,72.66141552511415,5.802760638750484,29.0,-23.290716247334018,4.1350799086758,20.6,150.63915525114155,973,129.6269406392694,947,75.52682648401826,650
G1800970,IN,Marion County,11.052534246575343,36.1,-23.3,3322.733333333265,677.4083333333302,70.98641552511415,5.420615378104062,26.036674404409666,-26.64176434284147,4.292933789954339,13.4,171.28881278538813,998,153.23025114155251,944,80.80102739726027,619
G1800990,IN,Marshall County,10.693025114155253,37.2,-22.2,3373.537499999967,596.9916666666641,72.00776255707763,5.325527627807962,26.80501981909424,-26.18633051273838,4.439691780821917,17.0,159.8851598173516,979,135.77568493150685,949,78.83230593607306,516
G1801010,IN,Martin County,14.087933789954336,36.0,-10.5,2398.429166666822,861.0250000000347,69.82625570776256,8.084487171505238,27.016971133811467,-17.17620501517473,3.175251141552511,15.3,175.93367579908676,994,172.80365296803652,984,72.70502283105023,623
G1801030,IN,Miami County,10.449840182648403,35.0,-23.9,3434.8166666668894,569.5083333333381,73.7560502283105,5.280117397019607,24.950069963938176,-25.34571250055376,4.6000570776255705,21.1,156.0728310502283,966,131.76255707762556,933,77.29235159817351,634
G1801050,IN,Monroe County,11.695239726027397,35.0,-26.2,3040.1666666669366,629.4291666666962,77.21267123287672,7.391962248989289,26.944082838905842,-26.19999999999999,3.374714611872147,17.4,145.4203196347032,987,122.60856164383561,951,74.32534246575342,663
G1801070,IN,Montgomery County,10.82263698630137,37.0,-23.3,3357.3125000002015,628.0750000000195,73.87351598173515,5.860235882760917,29.916968735479088,-27.093159211672315,3.9348858447488593,14.9,148.77728310502283,955,129.5326484018265,921,72.89703196347033,606
G1801090,IN,Morgan County,11.052534246575343,36.1,-23.3,3322.733333333265,677.4083333333302,70.98641552511415,5.420615378104062,26.036674404409666,-26.64176434284147,4.292933789954339,13.4,171.28881278538813,998,153.23025114155251,944,80.80102739726027,619
G1801110,IN,Newton County,10.82263698630137,37.0,-23.3,3357.3125000002015,628.0750000000195,73.87351598173515,5.860235882760917,29.916968735479088,-27.093159211672315,3.9348858447488593,14.9,148.77728310502283,955,129.5326484018265,921,72.89703196347033,606
G1801130,IN,Noble County,9.698778538812785,35.0,-23.3,3679.208333333252,539.7624999999985,71.82043378995434,4.347733070458685,25.619129260951865,-29.457577118412786,4.475342465753425,15.4,161.35730593607306,996,141.2720319634703,932,77.84760273972603,499
G1801150,IN,Ohio County,11.82678082191781,36.1,-20.0,2993.533333333267,630.8083333333298,70.38801369863013,6.111378729491445,25.591514000921222,-26.06888104640646,3.9695547945205485,15.4,165.93150684931507,993,153.5593607305936,982,75.8458904109589,554
G1801170,IN,Orange County,14.087933789954336,36.0,-10.5,2398.429166666822,861.0250000000347,69.82625570776256,8.084487171505238,27.016971133811467,-17.17620501517473,3.175251141552511,15.3,175.93367579908676,994,172.80365296803652,984,72.70502283105023,623
G1801190,IN,Owen County,11.695239726027397,35.0,-26.2,3040.1666666669366,629.4291666666962,77.21267123287672,7.391962248989289,26.944082838905842,-26.19999999999999,3.374714611872147,17.4,145.4203196347032,987,122.60856164383561,951,74.32534246575342,663
G1801210,IN,Parke County,12.378573059360734,37.2,-33.4,2942.5791666670398,781.2583333333461,73.46426940639269,7.249260024611391,26.631299922018684,-36.56028971016411,3.646906392694064,23.1,148.1025114155251,978,126.34760273972603,938,74.19326484018265,597
G1801230,IN,Perry County,14.087933789954336,36.0,-10.5,2398.429166666822,861.0250000000347,69.82625570776256,8.084487171505238,27.016971133811467,-17.17620501517473,3.175251141552511,15.3,175.93367579908676,994,172.80365296803652,984,72.70502283105023,623
G1801250,IN,Pike County,14.087933789954336,36.0,-10.5,2398.429166666822,861.0250000000347,69.82625570776256,8.084487171505238,27.016971133811467,-17.17620501517473,3.175251141552511,15.3,175.93367579908676,994,172.80365296803652,984,72.70502283105023,623
G1801270,IN,Porter County,11.385148401826484,40.0,-27.3,3227.875000000382,703.954166666705,65.67671232876712,4.640161134160904,24.405715546395527,-33.549643743790114,4.534006849315069,17.0,157.21929223744291,960,151.4140410958904,957,71.46472602739726,479
G1801290,IN,Posey County,12.302248858447488,38.6,-20.6,2878.137500000074,688.958333333334,64.575,5.2774993305311755,24.60335107230088,-26.150076887099715,3.2052054794520553,15.4,176.99851598173515,978,172.37682648401827,964,73.90525114155251,587
G1801310,IN,Pulaski County,10.449840182648403,35.0,-23.9,3434.8166666668894,569.5083333333381,73.7560502283105,5.280117397019607,24.950069963938176,-25.34571250055376,4.6000570776255705,21.1,156.0728310502283,966,131.76255707762556,933,77.29235159817351,634
G1801330,IN,Putnam County,12.378573059360734,37.2,-33.4,2942.5791666670398,781.2583333333461,73.46426940639269,7.249260024611391,26.631299922018684,-36.56028971016411,3.646906392694064,23.1,148.1025114155251,978,126.34760273972603,938,74.19326484018265,597
G1801350,IN,Randolph County,11.361472602739726,36.0,-20.0,3200.8583333336533,668.2958333333623,72.66141552511415,5.802760638750484,29.0,-23.290716247334018,4.1350799086758,20.6,150.63915525114155,973,129.6269406392694,947,75.52682648401826,650
G1801370,IN,Ripley County,11.82678082191781,36.1,-20.0,2993.533333333267,630.8083333333298,70.38801369863013,6.111378729491445,25.591514000921222,-26.06888104640646,3.9695547945205485,15.4,165.93150684931507,993,153.5593607305936,982,75.8458904109589,554
G1801390,IN,Rush County,11.361472602739726,36.0,-20.0,3200.8583333336533,668.2958333333623,72.66141552511415,5.802760638750484,29.0,-23.290716247334018,4.1350799086758,20.6,150.63915525114155,973,129.6269406392694,947,75.52682648401826,650
G1801410,IN,St. Joseph County,10.693025114155253,37.2,-22.2,3373.537499999967,596.9916666666641,72.00776255707763,5.325527627807962,26.80501981909424,-26.18633051273838,4.439691780821917,17.0,159.8851598173516,979,135.77568493150685,949,78.83230593607306,516
G1801430,IN,Scott County,14.320776255707765,35.0,-18.0,2276.1500000001993,823.7333333333864,72.90262557077625,8.988259596331362,28.958299018791138,-21.608503157258582,2.635662100456621,25.7,153.51255707762556,995,131.03173515981734,951,75.63127853881278,626
